,created_at,description,friends_count,id,lang,location,name,screen_name,text,time_zone,verified
2321,Wed Sep 23 15:58:24 +0000 2015,humano como todos  mortal y nada más,757.0,6.467152440525292e+17,es,,nestorjosed®™,nestorjosedf,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,quito,958.0
2322,Wed Sep 23 15:58:25 +0000 2015,fuente de noticias. cubrimos lo que pasa en españa y el resto del mundo.,42.0,6.467152476973548e+17,es,,La Verdad 24 España,LaVerdad24ES,el presidente de   dimite tras el escándalo de las emisiones ,caracas,9492.0
2323,Wed Sep 23 15:58:27 +0000 2015,noticias,10.0,6.467152592652247e+17,es,,Periodico Twiter ,ElblogSocial,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,121.0
2324,Wed Sep 23 15:58:30 +0000 2015,,189.0,6.467152713910026e+17,es,,Gabriel Gambino ,gabrielganbino,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,32.0
2325,Wed Sep 23 15:58:31 +0000 2015,,119.0,6.467152743437476e+17,es,,upuidea marketing,upuidea,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,52.0
2326,Wed Sep 23 15:58:32 +0000 2015,,198.0,6.46715277309182e+17,es,,Rodrigo Sosa,rodrisosa23,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),45.0
2327,Wed Sep 23 15:58:32 +0000 2015,htv es ritmo  color  sabor  fiesta...htv se pone bueno,47.0,6.467152774433628e+17,es,,HTV MUSICA,HTVMUSlCA,dimite el presidente de   tras el escándalo de la manipulación: el presidente de    by: ,caracas,929.0
2328,Wed Sep 23 15:58:36 +0000 2015,,349.0,6.467152935327089e+17,es,,Radio 1 Sevilla,radio1sevilla,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,46.0
2329,Wed Sep 23 15:58:36 +0000 2015,artista plástico  ingeniero mexicano.,266.0,6.467152975089459e+17,es,,Andrés Sánchez,AndrsPeter,"pensó: ""diré: las crisis son para enfrentarlas"" e inmediatamente: ""chin ya me la ganaron"" ",,130.0
2330,Wed Sep 23 15:58:39 +0000 2015,emprendedor y empresario: “cuando soplan los vientos de tempestad unos corren a refugiarse… y otros construimos molinos”.,6290.0,6.467153091187671e+17,es,,Gregorio Pérez,pereztenas,qué modelos de   están afectados por el fraude: el escándalo sobre el engaño en la medición de emisio ,madrid,8409.0
2331,Wed Sep 23 15:58:40 +0000 2015,noticias,10.0,6.46715310817448e+17,es,,Periodico Twiter ,ElblogSocial,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,121.0
2332,Wed Sep 23 15:58:41 +0000 2015,,84.0,6.467153177589842e+17,es,,Jessica Fletcher,jfcrimen,el jefe de   dimite por el escándalo de las emisiones de gases: winterkorn cede a la presión y admite ,,6.0
2333,Wed Sep 23 15:58:42 +0000 2015,organización lee venezuela. libertad de expresión electrónica,5190.0,6.467153192397128e+17,es,,leevenezuela,leevenezuela,fiscalía alemana abre investigación contra   ,caracas,5535.0
2334,Wed Sep 23 15:58:42 +0000 2015,what the president meant... economics  politics and sociaty life,1849.0,6.467153195961385e+17,es,,RaCaZu ,RaCaZu,por qué hizo trampas   en sus tdi mexico,mexico city,4363.0
2335,Wed Sep 23 15:58:44 +0000 2015,mujer  madre  diseñadora. de izquierda hasta la muerte. no sigo a todos de vuelta.,943.0,6.467153286182134e+17,es,,LaBruja#NoMásAFP,paillawen,porque en otros países dimiten los sinvergüenzas aquí en chile siguen en sus cargos públicos o privados ,buenos aires,1167.0
2336,Wed Sep 23 15:58:47 +0000 2015,#tuu__envidia___ew___mii__fuerza__de__superacioz__mamaguevo:p¨¨¨ mii bff @odalito21 miii hermano full hd @yensyfresz,1486.0,6.467153423250842e+17,es,,ABOYAO70,Ivan_BerroaCash,(losdelsonido) dimite el presidente de   tras el escándalo de la manipulación: el presidente de   m (ivanberroa),brasilia,3164.0
2337,Wed Sep 23 15:58:47 +0000 2015,,77.0,6.467153435079557e+17,es,,J. Gonzalez ,quini0991976,“merkel no comprobó los niveles de contaminación de los coches   porque no _era_una_empresa_griega,,29.0
2338,Wed Sep 23 15:58:49 +0000 2015,cosas que pasan por aquí.,48.0,6.467153489058898e+17,es,,Europa Hoy,europahoy_,alemania: la justicia alemana investigará el fraude de   ,,53.0
2339,Wed Sep 23 15:58:51 +0000 2015,me gusta estar lejos de los problemas.,64.0,6.46715358104191e+17,es,,Manuel Sanchez,manuelsan609,fraude cómo un bmw ayudó a descubrir el fraude de   ,,556.0
2340,Wed Sep 23 15:58:51 +0000 2015,,4322.0,6.467153593582838e+17,es,,ENTRECASA.CO,entrecasaco,auf wiedersehen main winterkorn el caso   se cobra en el ceo su primera víctima … ,,3983.0
2341,Wed Sep 23 15:58:51 +0000 2015,,115.0,6.467153594841006e+17,es,,Carlos Sacristán,csacristan," última hora: dimite el consejero delegado de   tras el escándalo de las emisiones"" era lo esperado",,34.0
2342,Wed Sep 23 15:58:53 +0000 2015,,490.0,6.467153648610632e+17,es,,Hugo Carmona,HCarmona1208,soria pide al grupo   información y las marcas solicitan cautela: madrid 23 sep (efe)- el ministro  ,,192.0
2343,Wed Sep 23 15:58:53 +0000 2015,,490.0,6.467153658592625e+17,es,,Hugo Carmona,HCarmona1208,dimite el presidente de   tras el escándalo de manipulación en eeuu: (añade declaraciones de consejo  ,,192.0
2344,Wed Sep 23 15:58:53 +0000 2015,toda la información de los mercados en tiempo real #ibex35 #dowjones #nasdaq #nikkei #ipc #merval #ipsa #igbc #ftse100 #eurostoxx50 #metales #commodities,67.0,6.467153687828726e+17,es,,Bolsa al minuto,bolsaalminuto,soria pide explicaciones a   sobre la dimensión del escándalo empresas,,1091.0
2345,Wed Sep 23 15:58:54 +0000 2015,toda la información de los mercados en tiempo real #ibex35 #dowjones #nasdaq #nikkei #ipc #merval #ipsa #igbc #ftse100 #eurostoxx50 #metales #commodities,67.0,6.467153705696461e+17,es,,Bolsa al minuto,bolsaalminuto,winterkorn presenta su dimisión como ceo mundial de   empresas,,1091.0
2346,Wed Sep 23 15:58:55 +0000 2015,,493.0,6.467153752209777e+17,es,,Ines Olmos,IOlmos2022,soria pide al grupo   información y las marcas solicitan cautela: madrid 23 sep (efe)- el ministro  ,,130.0
2347,Wed Sep 23 15:58:55 +0000 2015,,493.0,6.467153769490514e+17,es,,Ines Olmos,IOlmos2022,dimite el presidente de   tras el escándalo de manipulación en eeuu: (añade declaraciones de consejo  ,,130.0
2348,Wed Sep 23 15:58:57 +0000 2015,lic.omar alexander cedeño castillo. maestro  músico  terapeuta  masajista  bilingüe  informático  entre otras cosa más...,53.0,6.467153850943857e+17,es,,alexander cedeño,CedenoOmaroac2,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,24.0
2349,Wed Sep 23 15:59:01 +0000 2015,,2.0,6.467154004706632e+17,es,,ADJana ¡Guau! ,AD_Jana,[adoficial] dimite el presidente de   tras el escándalo de la manipulación:  adoficial guau ,,8.0
2350,Wed Sep 23 15:59:04 +0000 2015,,330.0,6.467154135402865e+17,es,,Laura Pedroza M.,Laurapedrozamar,el escándalo de   una tragicomedia en las redes sociales ,central time (us & canada),72.0
2351,Wed Sep 23 15:59:05 +0000 2015,el mundo del motor al minuto. no te pierdas las últimas noticias,1916.0,6.467154152766177e+17,es,,Motor 24 horas,motor_24h,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,,1258.0
2352,Wed Sep 23 15:59:05 +0000 2015,las noticias más interesantes del motor,1010.0,6.467154161951662e+17,es,,Coches,GoCoches,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,,1406.0
2353,Wed Sep 23 15:59:07 +0000 2015,estudiante de ingeniería en la upv. el triunfo del verdadero hombre surge de las cenizas del error. el mejor momento del día es ahora.,1601.0,6.467154237365084e+17,es,,( ͡° ᴥ ͡°) Un día +★,Adrian_gb11,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,1651.0
2354,Wed Sep 23 15:59:07 +0000 2015,anonymous: organización de hactivistas y luchadores para la justicia  la igualdad y la libertad! #anonymousvenezuela,93.0,6.467154259300844e+17,es,,Anonymous RT,RTAnons,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,pacific time (us & canada),410.0
2355,Wed Sep 23 15:59:08 +0000 2015,solo cristo salva ♥ busca d' dios que ell siiempre te abrira la puerta ♥ (ツ loss mina (ツ,254.0,6.467154301915668e+17,es,,'Aneurys Lominero :',AneurysJavier,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,new caledonia,401.0
2356,Wed Sep 23 15:59:08 +0000 2015,,1665.0,6.467154309591245e+17,es,,Jose Luis Pedauga,jlpedauga,auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,saskatchewan,684.0
2357,Wed Sep 23 15:59:09 +0000 2015,estudiante de ing. industrial  ex #usonokia  en mi tl encontrarás de todo un poco. caraquista  cristiano.,1034.0,6.467154331359437e+17,es,,Kenny Quijada,kquijada_ve,auf wiedersehen main winterkorn el caso   se cobra su primera víctima motorspo,caracas,1876.0
2358,Wed Sep 23 15:59:09 +0000 2015,la verdad un pelmaso que no sabe tratar a su mujer,651.0,6.467154339917128e+17,es,,Rodriwok ,GoliardoMayor,y acá en chile despiden a los subordinados ,santiago,373.0
2359,Wed Sep 23 15:59:11 +0000 2015,,3.0,6.467154424598979e+17,es,,,iNotaMental_,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,central time (us & canada),558.0
2360,Wed Sep 23 15:59:11 +0000 2015,quizás algún día nos deremos cuenta  que perdimos la luna  por andar contando estrellas.,6456.0,6.467154431267963e+17,es,,milenio 2052,Milenio2052,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,6292.0
2361,Wed Sep 23 15:59:13 +0000 2015,el éxito sólo se logra rompiéndote la madre... de otra manera serías un suertudo  no una persona exitosa....,71.0,6.467154490868859e+17,es,,先に行く,EkikSelraC,main winterkorn ceo de   renuncio esta mañana luego de que la epa dio a conocer que instaló un software en 482 mil autos diesel,mexico city,143.0
2362,Wed Sep 23 15:59:13 +0000 2015,noticias sobre teleco  ingeniería  tics  ciberseguridad... colegio oficial de graduados e ingenieros técnicos telecomunicación comunidad valenciana (cogittcv),5097.0,6.467154487555113e+17,es,,ColegioGradosTeleco,COGITTCV,el ministerio de industria energía y turismo expresa a   su preocupación: titular: el ministerio de  ,london,5411.0
2363,Wed Sep 23 15:59:14 +0000 2015,twitteando  o sea  aprendiendo  escuchando  ......ing. tec.organizacion industrial,270.0,6.467154532057088e+17,es,,Jon Ayllón,JonAyllon,industria el ministerio de industria energía y turismo expresa a   su preocupación: titular: el min ,,164.0
2364,Wed Sep 23 15:59:14 +0000 2015,soy una persona alegre extrovertida que le gusta la música  pintura  y el arte en general .creo que una sonrisa es la mejor manera de empezar el nuevo día.,422.0,6.467154540654797e+17,es,,Mirentxu Castro ,MirentxuCastro,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,athens,395.0
2365,Wed Sep 23 15:59:16 +0000 2015,suckmeself!,553.0,6.46715461720277e+17,es,,㉿KriñoMlo®,FelMatura,la media cagaita de la    😱,santiago,516.0
2366,Wed Sep 23 15:59:16 +0000 2015,tu eres de las k prefieren un #williamlevy k la trate mal k un #bocaepiano k le bregue jevi ✨ #lmfo ✌,500.0,6.46715463129432e+17,es,,✪Roy King✪ K⭐️K♠️K♦️,LaParaNacional,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main winterkorn dimitió hoy ,athens,7449.0
2367,Wed Sep 23 15:59:18 +0000 2015,toute l'actualité en france et dans le monde.,29.0,6.467154707630039e+17,es,,Actualité 24,actualite24,le patron de   main winterkorn a démissionné ,paris,31485.0
2368,Wed Sep 23 15:59:24 +0000 2015,,16.0,6.467154956521349e+17,es,,O s c a r VLC,OscarCa90366367,"la dimisión de ""main winterkorn"" ceo de   era de esperar las ventajas competitivas hay que ganárselas no amañarlas",,9.0
2369,Wed Sep 23 15:59:25 +0000 2015,activistas y colaboradores de anonymous iberoamerica.[channel irc] #anonymoustemuco,27.0,6.46715499926057e+17,es,,Anonymous Temuco,AnonTemuco,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,santiago,790.0
2370,Wed Sep 23 15:59:26 +0000 2015,es una referencia obligada para la comunidad automotriz.,741.0,6.467155041580483e+17,es,,PortalAutomotriz,Portalautomotri,renuncia el jefe de por el escándalo de las emisiones    gate  gate ,mexico city,3220.0
2371,Wed Sep 23 15:59:28 +0000 2015,,0.0,6.467155141321523e+17,es,,Nuria Osborne,NuriaOsborne,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,3041.0
2372,Wed Sep 23 15:59:29 +0000 2015,,232.0,6.467155160154112e+17,es,,Laura Llosa,LauraLlosa,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,3016.0
2373,Wed Sep 23 15:59:29 +0000 2015,,2.0,6.467155179447706e+17,es,,Jordi Cortazar,JordiCortazar,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,2987.0
2374,Wed Sep 23 15:59:29 +0000 2015,,18.0,6.467155185865892e+17,es,,Noticiactual,noticiactual,auf wiedersehen main winterkorn el caso   se cobra su primera víctima - ,madrid,25.0
2375,Wed Sep 23 15:59:30 +0000 2015,muere la abuela más grande de oaxaca  a los 109 años. 1905 - 2015.,899.0,6.467155204571587e+17,es,,109AÑOS,eltiburonoax,otro escándalo como el de ohl ,,318.0
2376,Wed Sep 23 15:59:30 +0000 2015,,2.0,6.467155214344233e+17,es,,Rocio Zambrano,RocioMZambrano,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,madrid,3045.0
2377,Wed Sep 23 15:59:30 +0000 2015,noticias nacionales e internacionales. si quieres estar atento a todas nuestras noticias puedes seguirnos.,169.0,6.467155239510303e+17,es,,Noticias Online,rtatodo2k15,dimite el presidente de   tras el escándalo de la manipulación: el presidente de   main w ,,61.0
2378,Wed Sep 23 15:59:31 +0000 2015,te cuento lo más interesante de la red para tu vida diaria ¡y me encantará seguirte!,1090.0,6.467155272981873e+17,es,,Para Tu Día A Día,ParaTuDiaADia,motor: auf wiedersehen main winterkorn el caso   se cobra su primera víctima ,,524.0
2379,Wed Sep 23 15:59:36 +0000 2015,canal 24hrs infociudad-transito: vialidad ser.púb.e/s sin gas/luz/reporta sin @ solo vía dm ej.:d anzinforma + reporte / sigue ☞ @rednacionalve / no publicidad,236.0,6.467155466127974e+17,es,,ANZOATEGUI INFORMA,ANZINFORMA,el presidente de   main winterkorn dimitió hoy a causa del escándalo por la manipulación de las… ,caracas,417.0
2380,Wed Sep 23 15:59:36 +0000 2015,noticias de perú  españa y del mundo  minuto a minuto  en tiempo real.,59.0,6.467155467177165e+17,es,,El Perro Erudito,ElPerroErudito,china   y el bce siguen en boca de todos a nivel global: los datos de china decepcionan ceo de   e ,lima,255.0
2381,Wed Sep 23 15:59:36 +0000 2015,periodista en @bolsamania.,175.0,6.467155485633413e+17,es,,Laura G. Cabanillas,lgcabanillas,estaba claro: al final el ceo de   ha dimitido ,madrid,268.0
2382,Wed Sep 23 15:59:36 +0000 2015,bailar es mi pasión.,421.0,6.467155487434998e+17,es,,Estefanny Asto,Estefy1854,china   y el bce siguen en boca de todos a nivel global ,lima,5040.0
2383,Wed Sep 23 15:59:38 +0000 2015,la vida es corta: rompe las reglas  perdona rápido  besa lento  ama de verdad y nunca dejes de  sonreír... #vivefeliz,977.0,6.467155543639122e+17,es,,Gilda Paredes,GildaParedes85,el presidente de   main winterkorn dimitió hoy a causa del escándalo por la manipulación de las… ,pacific time (us & canada),276.0
2384,Wed Sep 23 15:59:38 +0000 2015,en conecta argentina te conectamos con la actualidad de argentina a través de los principales medios del país. un servicio de @teleameweb,146.0,6.467155561338634e+17,es,,Conecta Argentina,ConectArgentina,renunció el presidente de   tras el escándalo por emisiones de gases ,pacific time (us & canada),93.0
2385,Wed Sep 23 15:59:41 +0000 2015,,1481.0,6.467155661416448e+17,es,,Onda Cero,ondacero,"dimite el ceo de   por el escándalo de las emisiones: ""no he hecho nada malo"" ",madrid,2310.0
2386,Wed Sep 23 15:59:46 +0000 2015,los tweets con las #ultimas #noticias !,3545.0,6.467155881322783e+17,es,,Las Ultimas Noticias,nueva_noticia,noticias politica soria expresa a   su preocupación y le pide información: madrid 23 sep (efe)- e ,,5488.0
2387,Wed Sep 23 15:59:49 +0000 2015,venezolana. comunicadora social  productora de radio y tv  #smm  a veces opino. snapchat @joha_contreras,941.0,6.467156015122022e+17,es,,Joha ,Joha_Contreras,primera víctima del escándalo de las emisiones: el ceo de   “se quita de en medio”: ,guadalajara,1649.0
